BillID,CustomerID,Region,UtilityType,BillMonth,UnitsConsumed,RatePerUnit,ExpectedAmount,BilledAmount,PaymentStatus,DueDate,PaidDate,Discrepancy,DiscrepancyFlag
BILL00862,CUST0010,Central,Electricity,Mar-2024,159.1,7.2,1145.52,1145.52,Paid,2024-03-21,2024-03-14,0.0,No
BILL00863,CUST0010,Central,Water,Mar-2024,25.7,18.5,475.45,475.45,Pending,2024-03-21,,0.0,No
BILL00864,CUST0010,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-06,0.0,No
BILL00865,CUST0011,West,Electricity,Mar-2024,213.2,7.2,1535.04,1842.05,Pending,2024-03-21,,307.01,Yes
BILL00866,CUST0011,West,Gas,Mar-2024,10.8,45.0,486.0,631.8,Paid,2024-03-21,2024-03-19,145.8,Yes
BILL00867,CUST0011,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-15,0.0,No
BILL00868,CUST0012,North,Electricity,Mar-2024,270.1,7.2,1944.72,1944.72,Paid,2024-03-21,2024-03-20,0.0,No
BILL00869,CUST0012,North,Water,Mar-2024,21.3,18.5,394.05,394.05,Paid,2024-03-21,2024-03-06,0.0,No
BILL00870,CUST0012,North,Gas,Mar-2024,18.0,45.0,810.0,810.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL00871,CUST0012,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-12,0.0,No
BILL00872,CUST0013,North,Electricity,Mar-2024,202.1,7.2,1455.12,1455.12,Paid,2024-03-21,2024-03-16,0.0,No
BILL00873,CUST0013,North,Water,Mar-2024,11.1,18.5,205.35,205.35,Pending,2024-03-21,,0.0,No
BILL00874,CUST0013,North,Gas,Mar-2024,9.8,45.0,441.0,441.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL00875,CUST0013,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-15,0.0,No
BILL00876,CUST0014,North,Electricity,Mar-2024,357.7,7.2,2575.44,3090.53,Paid,2024-03-21,2024-03-18,515.09,Yes
BILL00877,CUST0014,North,Water,Mar-2024,15.4,18.5,284.9,284.9,Paid,2024-03-21,2024-03-17,0.0,No
BILL00878,CUST0014,North,Gas,Mar-2024,12.7,45.0,571.5,428.62,Paid,2024-03-21,2024-03-08,-142.88,Yes
BILL00879,CUST0014,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-16,0.0,No
BILL00880,CUST0015,South,Electricity,Mar-2024,321.3,7.2,2313.36,2313.36,Pending,2024-03-21,,0.0,No
BILL00881,CUST0015,South,Gas,Mar-2024,19.6,45.0,882.0,882.0,Paid,2024-03-21,2024-03-09,0.0,No
BILL00882,CUST0015,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-14,0.0,No
BILL00883,CUST0016,South,Electricity,Mar-2024,220.6,7.2,1588.32,1588.32,Overdue,2024-03-21,,0.0,No
BILL00884,CUST0016,South,Water,Mar-2024,23.2,18.5,429.2,429.2,Paid,2024-03-21,2024-03-12,0.0,No
BILL00885,CUST0016,South,Gas,Mar-2024,14.0,45.0,630.0,630.0,Paid,2024-03-21,2024-03-15,0.0,No
BILL00886,CUST0016,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-10,0.0,No
BILL00887,CUST0017,Central,Electricity,Mar-2024,285.0,7.2,2052.0,2052.0,Pending,2024-03-21,,0.0,No
BILL00888,CUST0017,Central,Water,Mar-2024,16.2,18.5,299.7,299.7,Paid,2024-03-21,2024-03-11,0.0,No
BILL00889,CUST0017,Central,Gas,Mar-2024,13.8,45.0,621.0,621.0,Paid,2024-03-21,2024-03-08,0.0,No
BILL00890,CUST0017,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-08,0.0,No
BILL00891,CUST0018,Central,Electricity,Mar-2024,299.2,7.2,2154.24,2154.24,Paid,2024-03-21,2024-03-17,0.0,No
BILL00892,CUST0018,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Overdue,2024-03-21,,0.0,No
BILL00893,CUST0019,North,Electricity,Mar-2024,314.0,7.2,2260.8,2260.8,Paid,2024-03-21,2024-03-12,0.0,No
BILL00894,CUST0019,North,Water,Mar-2024,23.8,18.5,440.3,440.3,Paid,2024-03-21,2024-03-07,0.0,No
BILL00895,CUST0019,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00896,CUST0020,Central,Electricity,Mar-2024,288.9,7.2,2080.08,2080.08,Paid,2024-03-21,2024-03-12,0.0,No
BILL00897,CUST0020,Central,Water,Mar-2024,17.2,18.5,318.2,381.84,Paid,2024-03-21,2024-03-11,63.64,Yes
BILL00898,CUST0020,Central,Gas,Mar-2024,12.4,45.0,558.0,641.7,Paid,2024-03-21,2024-03-07,83.7,Yes
BILL00899,CUST0020,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00900,CUST0021,South,Electricity,Mar-2024,201.0,7.2,1447.2,1447.2,Paid,2024-03-21,2024-03-15,0.0,No
BILL00901,CUST0021,South,Water,Mar-2024,19.8,18.5,366.3,366.3,Paid,2024-03-21,2024-03-16,0.0,No
BILL00902,CUST0021,South,Gas,Mar-2024,10.8,45.0,486.0,413.1,Pending,2024-03-21,,-72.9,Yes
BILL00903,CUST0022,Central,Water,Mar-2024,18.1,18.5,334.85,334.85,Paid,2024-03-21,2024-03-13,0.0,No
BILL00904,CUST0022,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-11,0.0,No
BILL00905,CUST0023,West,Electricity,Mar-2024,261.5,7.2,1882.8,1882.8,Paid,2024-03-21,2024-03-12,0.0,No
BILL00906,CUST0023,West,Water,Mar-2024,18.2,18.5,336.7,336.7,Paid,2024-03-21,2024-03-11,0.0,No
BILL00907,CUST0023,West,Gas,Mar-2024,7.9,45.0,355.5,355.5,Paid,2024-03-21,2024-03-16,0.0,No
BILL00908,CUST0023,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-14,0.0,No
BILL00909,CUST0024,South,Electricity,Mar-2024,288.7,7.2,2078.64,2078.64,Paid,2024-03-21,2024-03-12,0.0,No
BILL00910,CUST0024,South,Water,Mar-2024,28.8,18.5,532.8,532.8,Paid,2024-03-21,2024-03-21,0.0,No
BILL00911,CUST0024,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-14,0.0,No
BILL00912,CUST0025,West,Electricity,Mar-2024,263.1,7.2,1894.32,1894.32,Paid,2024-03-21,2024-03-18,0.0,No
BILL00913,CUST0025,West,Water,Mar-2024,19.2,18.5,355.2,355.2,Paid,2024-03-21,2024-03-10,0.0,No
BILL00914,CUST0025,West,Gas,Mar-2024,16.7,45.0,751.5,751.5,Paid,2024-03-21,2024-03-12,0.0,No
BILL00915,CUST0025,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL00916,CUST0026,Central,Electricity,Mar-2024,266.7,7.2,1920.24,1920.24,Paid,2024-03-21,2024-03-21,0.0,No
BILL00917,CUST0026,Central,Water,Mar-2024,21.0,18.5,388.5,388.5,Paid,2024-03-21,2024-03-15,0.0,No
BILL00918,CUST0026,Central,Gas,Mar-2024,12.6,45.0,567.0,567.0,Paid,2024-03-21,2024-03-08,0.0,No
BILL00919,CUST0026,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00920,CUST0027,East,Electricity,Mar-2024,261.6,7.2,1883.52,1883.52,Paid,2024-03-21,2024-03-19,0.0,No
BILL00921,CUST0027,East,Gas,Mar-2024,15.2,45.0,684.0,684.0,Paid,2024-03-21,2024-03-14,0.0,No
BILL00922,CUST0027,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-09,0.0,No
BILL00923,CUST0028,North,Electricity,Mar-2024,258.0,7.2,1857.6,1393.2,Paid,2024-03-21,2024-03-19,-464.4,Yes
BILL00924,CUST0028,North,Water,Mar-2024,14.5,18.5,268.25,268.25,Pending,2024-03-21,,0.0,No
BILL00925,CUST0028,North,Telecom,Mar-2024,1.0,1.0,1.0,1.15,Paid,2024-03-21,2024-03-12,0.15,No
BILL00926,CUST0029,South,Electricity,Mar-2024,158.6,7.2,1141.92,1141.92,Paid,2024-03-21,2024-03-21,0.0,No
BILL00927,CUST0029,South,Water,Mar-2024,15.2,18.5,281.2,281.2,Paid,2024-03-21,2024-03-09,0.0,No
BILL00928,CUST0029,South,Gas,Mar-2024,13.1,45.0,589.5,589.5,Paid,2024-03-21,2024-03-17,0.0,No
BILL00929,CUST0029,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Overdue,2024-03-21,,0.0,No
BILL00930,CUST0030,West,Electricity,Mar-2024,246.1,7.2,1771.92,1771.92,Overdue,2024-03-21,,0.0,No
BILL00931,CUST0030,West,Gas,Mar-2024,10.3,45.0,463.5,463.5,Paid,2024-03-21,2024-03-09,0.0,No
BILL00932,CUST0030,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-10,0.0,No
BILL00933,CUST0031,East,Electricity,Mar-2024,163.1,7.2,1174.32,1174.32,Pending,2024-03-21,,0.0,No
BILL00934,CUST0031,East,Gas,Mar-2024,5.4,45.0,243.0,243.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL00935,CUST0031,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00936,CUST0032,East,Electricity,Mar-2024,219.9,7.2,1583.28,1583.28,Overdue,2024-03-21,,0.0,No
BILL00937,CUST0032,East,Water,Mar-2024,12.9,18.5,238.65,238.65,Paid,2024-03-21,2024-03-19,0.0,No
BILL00938,CUST0032,East,Gas,Mar-2024,14.1,45.0,634.5,634.5,Paid,2024-03-21,2024-03-11,0.0,No
BILL00939,CUST0032,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-12,0.0,No
BILL00940,CUST0033,South,Electricity,Mar-2024,216.2,7.2,1556.64,1556.64,Paid,2024-03-21,2024-03-07,0.0,No
BILL00941,CUST0033,South,Water,Mar-2024,11.6,18.5,214.6,214.6,Paid,2024-03-21,2024-03-17,0.0,No
BILL00942,CUST0033,South,Gas,Mar-2024,14.6,45.0,657.0,657.0,Paid,2024-03-21,2024-03-08,0.0,No
BILL00943,CUST0033,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00944,CUST0034,South,Electricity,Mar-2024,244.0,7.2,1756.8,1756.8,Paid,2024-03-21,2024-03-10,0.0,No
BILL00945,CUST0034,South,Gas,Mar-2024,17.5,45.0,787.5,787.5,Paid,2024-03-21,2024-03-10,0.0,No
BILL00946,CUST0034,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-19,0.0,No
BILL00947,CUST0035,East,Electricity,Mar-2024,158.5,7.2,1141.2,1141.2,Paid,2024-03-21,2024-03-15,0.0,No
BILL00948,CUST0035,East,Water,Mar-2024,14.5,18.5,268.25,268.25,Paid,2024-03-21,2024-03-19,0.0,No
BILL00949,CUST0035,East,Gas,Mar-2024,11.9,45.0,535.5,535.5,Paid,2024-03-21,2024-03-09,0.0,No
BILL00950,CUST0035,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-13,0.0,No
BILL00951,CUST0036,North,Electricity,Mar-2024,235.5,7.2,1695.6,1695.6,Paid,2024-03-21,2024-03-17,0.0,No
BILL00952,CUST0036,North,Water,Mar-2024,19.8,18.5,366.3,366.3,Pending,2024-03-21,,0.0,No
BILL00953,CUST0036,North,Gas,Mar-2024,8.2,45.0,369.0,369.0,Paid,2024-03-21,2024-03-19,0.0,No
BILL00954,CUST0036,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-16,0.0,No
BILL00955,CUST0037,North,Electricity,Mar-2024,245.1,7.2,1764.72,1764.72,Paid,2024-03-21,2024-03-17,0.0,No
BILL00956,CUST0037,North,Water,Mar-2024,23.6,18.5,436.6,436.6,Paid,2024-03-21,2024-03-14,0.0,No
BILL00957,CUST0037,North,Gas,Mar-2024,13.0,45.0,585.0,585.0,Paid,2024-03-21,2024-03-14,0.0,No
BILL00958,CUST0038,West,Electricity,Mar-2024,277.4,7.2,1997.28,1997.28,Paid,2024-03-21,2024-03-06,0.0,No
BILL00959,CUST0038,West,Water,Mar-2024,20.8,18.5,384.8,384.8,Paid,2024-03-21,2024-03-11,0.0,No
BILL00960,CUST0038,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-13,0.0,No
BILL00961,CUST0039,North,Electricity,Mar-2024,288.6,7.2,2077.92,2077.92,Paid,2024-03-21,2024-03-09,0.0,No
BILL00962,CUST0039,North,Water,Mar-2024,24.6,18.5,455.1,455.1,Pending,2024-03-21,,0.0,No
BILL00963,CUST0039,North,Gas,Mar-2024,12.6,45.0,567.0,567.0,Overdue,2024-03-21,,0.0,No
BILL00964,CUST0039,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00965,CUST0040,East,Electricity,Mar-2024,244.6,7.2,1761.12,1761.12,Paid,2024-03-21,2024-03-17,0.0,No
BILL00966,CUST0040,East,Water,Mar-2024,25.2,18.5,466.2,466.2,Paid,2024-03-21,2024-03-13,0.0,No
BILL00967,CUST0040,East,Gas,Mar-2024,10.0,45.0,450.0,450.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL00968,CUST0040,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL00969,CUST0041,East,Electricity,Mar-2024,247.6,7.2,1782.72,1782.72,Paid,2024-03-21,2024-03-16,0.0,No
BILL00970,CUST0041,East,Water,Mar-2024,10.8,18.5,199.8,199.8,Paid,2024-03-21,2024-03-17,0.0,No
BILL00971,CUST0041,East,Gas,Mar-2024,12.4,45.0,558.0,558.0,Paid,2024-03-21,2024-03-20,0.0,No
BILL00972,CUST0041,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-16,0.0,No
BILL00973,CUST0042,Central,Electricity,Mar-2024,300.4,7.2,2162.88,2162.88,Overdue,2024-03-21,,0.0,No
BILL00974,CUST0042,Central,Water,Mar-2024,14.7,18.5,271.95,271.95,Pending,2024-03-21,,0.0,No
BILL00975,CUST0042,Central,Gas,Mar-2024,10.7,45.0,481.5,481.5,Paid,2024-03-21,2024-03-06,0.0,No
BILL00976,CUST0042,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00977,CUST0043,East,Electricity,Mar-2024,222.9,7.2,1604.88,1604.88,Pending,2024-03-21,,0.0,No
BILL00978,CUST0043,East,Water,Mar-2024,5.9,18.5,109.15,109.15,Paid,2024-03-21,2024-03-11,0.0,No
BILL00979,CUST0043,East,Gas,Mar-2024,7.2,45.0,324.0,324.0,Paid,2024-03-21,2024-03-09,0.0,No
BILL00980,CUST0043,East,Telecom,Mar-2024,1.0,1.0,1.0,0.85,Paid,2024-03-21,2024-03-08,-0.15,No
BILL00981,CUST0044,North,Electricity,Mar-2024,297.1,7.2,2139.12,2139.12,Paid,2024-03-21,2024-03-20,0.0,No
BILL00982,CUST0044,North,Water,Mar-2024,20.1,18.5,371.85,371.85,Pending,2024-03-21,,0.0,No
BILL00983,CUST0044,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-21,0.0,No
BILL00984,CUST0045,West,Electricity,Mar-2024,247.1,7.2,1779.12,1779.12,Paid,2024-03-21,2024-03-08,0.0,No
BILL00985,CUST0045,West,Water,Mar-2024,18.0,18.5,333.0,432.9,Paid,2024-03-21,2024-03-06,99.9,Yes
BILL00986,CUST0045,West,Gas,Mar-2024,8.5,45.0,382.5,382.5,Paid,2024-03-21,2024-03-18,0.0,No
BILL00987,CUST0045,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00988,CUST0046,Central,Electricity,Mar-2024,302.6,7.2,2178.72,2832.34,Pending,2024-03-21,,653.62,Yes
BILL00989,CUST0046,Central,Water,Mar-2024,16.9,18.5,312.65,312.65,Pending,2024-03-21,,0.0,No
BILL00990,CUST0046,Central,Gas,Mar-2024,12.1,45.0,544.5,544.5,Paid,2024-03-21,2024-03-21,0.0,No
BILL00991,CUST0046,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL00992,CUST0047,North,Electricity,Mar-2024,127.5,7.2,918.0,1101.6,Paid,2024-03-21,2024-03-13,183.6,Yes
BILL00993,CUST0047,North,Water,Mar-2024,16.8,18.5,310.8,310.8,Paid,2024-03-21,2024-03-13,0.0,No
BILL00994,CUST0047,North,Gas,Mar-2024,10.0,45.0,450.0,450.0,Paid,2024-03-21,2024-03-06,0.0,No
BILL00995,CUST0047,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-12,0.0,No
BILL00996,CUST0048,West,Electricity,Mar-2024,233.1,7.2,1678.32,1678.32,Paid,2024-03-21,2024-03-17,0.0,No
BILL00997,CUST0048,West,Water,Mar-2024,27.0,18.5,499.5,499.5,Pending,2024-03-21,,0.0,No
BILL00998,CUST0048,West,Gas,Mar-2024,13.9,45.0,625.5,625.5,Paid,2024-03-21,2024-03-15,0.0,No
BILL00999,CUST0048,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL01000,CUST0049,North,Electricity,Mar-2024,284.4,7.2,2047.68,2047.68,Paid,2024-03-21,2024-03-09,0.0,No
BILL01001,CUST0049,North,Water,Mar-2024,25.0,18.5,462.5,346.88,Pending,2024-03-21,,-115.62,Yes
BILL01002,CUST0049,North,Gas,Mar-2024,14.8,45.0,666.0,666.0,Paid,2024-03-21,2024-03-13,0.0,No
BILL01003,CUST0049,North,Telecom,Mar-2024,1.0,1.0,1.0,0.75,Pending,2024-03-21,,-0.25,No
BILL01004,CUST0050,Central,Electricity,Mar-2024,211.2,7.2,1520.64,1520.64,Paid,2024-03-21,2024-03-12,0.0,No
BILL01005,CUST0050,Central,Water,Mar-2024,21.5,18.5,397.75,397.75,Overdue,2024-03-21,,0.0,No
BILL01006,CUST0050,Central,Gas,Mar-2024,13.2,45.0,594.0,594.0,Paid,2024-03-21,2024-03-15,0.0,No
BILL01007,CUST0050,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-15,0.0,No
BILL01008,CUST0051,East,Water,Mar-2024,21.2,18.5,392.2,392.2,Paid,2024-03-21,2024-03-16,0.0,No
BILL01009,CUST0051,East,Gas,Mar-2024,15.1,45.0,679.5,679.5,Paid,2024-03-21,2024-03-16,0.0,No
BILL01010,CUST0052,Central,Electricity,Mar-2024,217.9,7.2,1568.88,1568.88,Paid,2024-03-21,2024-03-09,0.0,No
BILL01011,CUST0052,Central,Water,Mar-2024,24.6,18.5,455.1,455.1,Pending,2024-03-21,,0.0,No
BILL01012,CUST0053,East,Electricity,Mar-2024,261.9,7.2,1885.68,1885.68,Overdue,2024-03-21,,0.0,No
BILL01013,CUST0053,East,Water,Mar-2024,28.4,18.5,525.4,525.4,Paid,2024-03-21,2024-03-15,0.0,No
BILL01014,CUST0053,East,Gas,Mar-2024,9.9,45.0,445.5,445.5,Paid,2024-03-21,2024-03-16,0.0,No
BILL01015,CUST0053,East,Telecom,Mar-2024,1.0,1.0,1.0,0.75,Paid,2024-03-21,2024-03-11,-0.25,No
BILL01016,CUST0054,Central,Electricity,Mar-2024,261.9,7.2,1885.68,1885.68,Overdue,2024-03-21,,0.0,No
BILL01017,CUST0054,Central,Water,Mar-2024,14.7,18.5,271.95,271.95,Paid,2024-03-21,2024-03-07,0.0,No
BILL01018,CUST0054,Central,Gas,Mar-2024,10.5,45.0,472.5,472.5,Pending,2024-03-21,,0.0,No
BILL01019,CUST0054,Central,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-07,0.0,No
BILL01020,CUST0055,South,Electricity,Mar-2024,275.4,7.2,1982.88,1982.88,Paid,2024-03-21,2024-03-13,0.0,No
BILL01021,CUST0055,South,Gas,Mar-2024,13.6,45.0,612.0,612.0,Paid,2024-03-21,2024-03-14,0.0,No
BILL01022,CUST0055,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-21,0.0,No
BILL01023,CUST0056,North,Electricity,Mar-2024,248.5,7.2,1789.2,1789.2,Paid,2024-03-21,2024-03-09,0.0,No
BILL01024,CUST0056,North,Water,Mar-2024,28.7,18.5,530.95,530.95,Paid,2024-03-21,2024-03-16,0.0,No
BILL01025,CUST0056,North,Gas,Mar-2024,17.2,45.0,774.0,774.0,Overdue,2024-03-21,,0.0,No
BILL01026,CUST0056,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-15,0.0,No
BILL01027,CUST0057,North,Electricity,Mar-2024,252.3,7.2,1816.56,1816.56,Pending,2024-03-21,,0.0,No
BILL01028,CUST0057,North,Water,Mar-2024,18.6,18.5,344.1,344.1,Paid,2024-03-21,2024-03-14,0.0,No
BILL01029,CUST0057,North,Gas,Mar-2024,13.8,45.0,621.0,621.0,Pending,2024-03-21,,0.0,No
BILL01030,CUST0058,South,Water,Mar-2024,12.9,18.5,238.65,238.65,Paid,2024-03-21,2024-03-20,0.0,No
BILL01031,CUST0058,South,Gas,Mar-2024,11.2,45.0,504.0,504.0,Paid,2024-03-21,2024-03-13,0.0,No
BILL01032,CUST0058,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Overdue,2024-03-21,,0.0,No
BILL01033,CUST0059,East,Electricity,Mar-2024,274.0,7.2,1972.8,1972.8,Paid,2024-03-21,2024-03-20,0.0,No
BILL01034,CUST0059,East,Water,Mar-2024,21.2,18.5,392.2,392.2,Overdue,2024-03-21,,0.0,No
BILL01035,CUST0059,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL01036,CUST0060,North,Electricity,Mar-2024,344.4,7.2,2479.68,2479.68,Paid,2024-03-21,2024-03-11,0.0,No
BILL01037,CUST0060,North,Water,Mar-2024,11.9,18.5,220.15,187.13,Paid,2024-03-21,2024-03-18,-33.02,Yes
BILL01038,CUST0060,North,Gas,Mar-2024,7.6,45.0,342.0,342.0,Paid,2024-03-21,2024-03-13,0.0,No
BILL01039,CUST0060,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-10,0.0,No
BILL01040,CUST0061,South,Electricity,Mar-2024,312.8,7.2,2252.16,2252.16,Paid,2024-03-21,2024-03-10,0.0,No
BILL01041,CUST0061,South,Water,Mar-2024,26.4,18.5,488.4,488.4,Paid,2024-03-21,2024-03-17,0.0,No
BILL01042,CUST0061,South,Gas,Mar-2024,10.6,45.0,477.0,477.0,Pending,2024-03-21,,0.0,No
BILL01043,CUST0061,South,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-09,0.0,No
BILL01044,CUST0062,North,Electricity,Mar-2024,247.7,7.2,1783.44,1783.44,Pending,2024-03-21,,0.0,No
BILL01045,CUST0062,North,Water,Mar-2024,17.1,18.5,316.35,379.62,Paid,2024-03-21,2024-03-11,63.27,Yes
BILL01046,CUST0062,North,Gas,Mar-2024,14.7,45.0,661.5,661.5,Paid,2024-03-21,2024-03-20,0.0,No
BILL01047,CUST0062,North,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-13,0.0,No
BILL01048,CUST0063,West,Electricity,Mar-2024,155.4,7.2,1118.88,1118.88,Paid,2024-03-21,2024-03-11,0.0,No
BILL01049,CUST0063,West,Water,Mar-2024,25.4,18.5,469.9,469.9,Paid,2024-03-21,2024-03-13,0.0,No
BILL01050,CUST0063,West,Gas,Mar-2024,16.1,45.0,724.5,724.5,Paid,2024-03-21,2024-03-15,0.0,No
BILL01051,CUST0063,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-12,0.0,No
BILL01052,CUST0064,East,Electricity,Mar-2024,273.7,7.2,1970.64,1970.64,Paid,2024-03-21,2024-03-07,0.0,No
BILL01053,CUST0064,East,Water,Mar-2024,20.5,18.5,379.25,379.25,Paid,2024-03-21,2024-03-17,0.0,No
BILL01054,CUST0064,East,Gas,Mar-2024,12.8,45.0,576.0,576.0,Overdue,2024-03-21,,0.0,No
BILL01055,CUST0064,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-19,0.0,No
BILL01056,CUST0065,West,Water,Mar-2024,14.6,18.5,270.1,270.1,Paid,2024-03-21,2024-03-13,0.0,No
BILL01057,CUST0065,West,Gas,Mar-2024,11.9,45.0,535.5,535.5,Overdue,2024-03-21,,0.0,No
BILL01058,CUST0065,West,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Pending,2024-03-21,,0.0,No
BILL01059,CUST0066,East,Electricity,Mar-2024,282.6,7.2,2034.72,2034.72,Paid,2024-03-21,2024-03-21,0.0,No
BILL01060,CUST0066,East,Gas,Mar-2024,10.9,45.0,490.5,490.5,Pending,2024-03-21,,0.0,No
BILL01061,CUST0066,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-18,0.0,No
BILL01062,CUST0067,South,Water,Mar-2024,3.8,18.5,70.3,70.3,Paid,2024-03-21,2024-03-09,0.0,No
BILL01063,CUST0067,South,Gas,Mar-2024,15.4,45.0,693.0,693.0,Paid,2024-03-21,2024-03-17,0.0,No
BILL01064,CUST0068,East,Electricity,Mar-2024,145.6,7.2,1048.32,1048.32,Paid,2024-03-21,2024-03-12,0.0,No
BILL01065,CUST0068,East,Water,Mar-2024,16.2,18.5,299.7,299.7,Paid,2024-03-21,2024-03-16,0.0,No
BILL01066,CUST0068,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-06,0.0,No
BILL01067,CUST0069,East,Electricity,Mar-2024,172.3,7.2,1240.56,1240.56,Overdue,2024-03-21,,0.0,No
BILL01068,CUST0069,East,Water,Mar-2024,23.8,18.5,440.3,440.3,Overdue,2024-03-21,,0.0,No
BILL01069,CUST0069,East,Gas,Mar-2024,10.6,45.0,477.0,477.0,Paid,2024-03-21,2024-03-08,0.0,No
BILL01070,CUST0069,East,Telecom,Mar-2024,1.0,1.0,1.0,1.0,Paid,2024-03-21,2024-03-10,0.0,No
BILL01071,CUST0070,South,Electricity,Mar-2024,247.2,7.2,1779.84,1779.84,Paid,2024-03-21,2024-03-12,0.0,No
BILL01072,CUST0070,South,Water,Mar-2024,20.4,18.5,377.4,377.4,Paid,2024-03-21,2024-03-21,0.0,No
BILL01073,CUST0070,South,Gas,Mar-2024,12.2,45.0,549.0,549.0,Paid,2024-03-21,2024-03-12,0.0,No
BILL01074,CUST0070,South,Telecom,Mar-2024,1.0,1.0,1.0,1.2,Overdue,2024-03-21,,0.2,No
BILL01075,CUST0071,East,Electricity,Mar-2024,309.8,7.2,2230.56,2676.67,Pending,2024-03-21,,446.11,Yes
BILL01076,CUST0071,East,Water,Mar-2024,15.5,18.5,286.75,286.75,Paid,2024-03-21,2024-03-15,0.0,No
